id,main_term,match_ontology,match_term,pubmed_data,pubmed_id,sent_id,journal,impactfactor
11122,AGFG1,ionradiation,"Radiation, Ionizing",2014,25201065,25201065_10,"Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine",3.611
13863,AGK,ionradiation,"Alpha Particle",1994,8092490,8092490_5,"Anatomy and embryology",0
5622,AGL,ionradiation,"Radiation, Ionizing",2008,18360695,18360695_4,"International journal of molecular medicine",2.088
2255,AGO2,ionradiation,"Gamma Ray",2006,16472936,16472936_3,"International journal of radiation oncology, biology, physics",4.258
2254,AGO2,ionradiation,"Gamma Ray",2006,16579649,16579649_5,"Radiation research",2.911
2257,AGO2,ionradiation,"Gamma Ray",2012,22843363,22843363_10,"Journal of radiation research",1.797
2258,AGO2,ionradiation,"Gamma Ray",2012,22843363,22843363_5,"Journal of radiation research",1.797
2256,AGO2,ionradiation,"Gamma Ray",2015,25805905,25805905_5,"Indian journal of microbiology",0.899
2253,AGO2,ionradiation,"Radiation, Ionizing",2014,24662483,24662483_6,"Cell research",12.413
10721,AGR2,ionradiation,"Radiation, Ionizing",1988,3049796,3049796_3,"Journal of immunology (Baltimore, Md. : 1950)",4.922
1424,AGT,ionradiation,"Gamma Ray",2008,19016142,19016142_1,"International journal of radiation biology",1.687
1429,AGT,ionradiation,"Gamma Ray",2008,19016142,19016142_2,"International journal of radiation biology",1.687
1428,AGT,ionradiation,"Gamma Ray",2009,19687742,19687742_2,"European journal of cancer prevention : the official journal of the European Cancer Prevention Organ",3.031
1426,AGT,ionradiation,"Gamma Ray",2009,19687742,19687742_8,"European journal of cancer prevention : the official journal of the European Cancer Prevention Organ",3.031
1423,AGT,ionradiation,"Gamma Ray",2013,23546297,23546297_6,"Biological &amp; pharmaceutical bulletin",1.828
1425,AGT,ionradiation,"Gamma Ray",2015,26378927,26378927_1,"PloS one",3.234
1422,AGT,ionradiation,"Gamma Ray",2015,26378927,26378927_3,"PloS one",3.234
1427,AGT,ionradiation,"Gamma Ray",1995,8575435,8575435_2,"European journal of biochemistry",0
1421,AGT,ionradiation,"Radiation, Ionizing",2001,11567882,11567882_5,"Micron (Oxford, England : 1993)",1.988
14691,AGTR1,ionradiation,"Gamma Ray",2000,11098852,11098852_3,"International journal of radiation biology",1.687
14692,AGTR1,ionradiation,"Gamma Ray",2009,19687742,19687742_2,"European journal of cancer prevention : the official journal of the European Cancer Prevention Organ",3.031
14690,AGTR1,ionradiation,"Gamma Ray",2009,19687742,19687742_9,"European journal of cancer prevention : the official journal of the European Cancer Prevention Organ",3.031
10117,AGTR2,ionradiation,"Gamma Ray",1987,2435666,2435666_3,"International journal of radiation biology and related studies in physics, chemistry, and medicine",0
10116,AGTR2,ionradiation,"Gamma Ray",2015,25950582,25950582_5,"PLoS genetics",7.528
9035,AGXT,ionradiation,"Gamma Ray",1997,9193065,9193065_4,"The Plant journal : for cell and molecular biology",5.972
1618,AHR,ionradiation,"Radiation, Ionizing",2015,26520184,26520184_2,"Toxicology letters",3.262
1619,AHR,ionradiation,"Radiation, Ionizing",2015,26520184,26520184_3,"Toxicology letters",3.262
8667,AHSG,ionradiation,"Radiation, Ionizing",1991,1762120,1762120_3,"Journal of radiation research",1.797
8666,AHSG,ionradiation,"Radiation, Ionizing",1993,8378535,8378535_2,"Radiation research",2.911
8665,AHSG,ionradiation,"Radiation, Ionizing",1996,8693072,8693072_2,"Radiation research",2.911
11022,AIFM1,ionradiation,"Gamma Ray",2004,15486061,15486061_9,Blood,10.452
11020,AIFM1,ionradiation,"Radiation, Ionizing",2004,15486061,15486061_1,Blood,10.452
11021,AIFM1,ionradiation,"Radiation, Ionizing",2013,23889944,23889944_10,Surgery,3.38
18111,AKAP13,ionradiation,"Gamma Ray",1997,9174049,9174049_5,Oncogene,8.459
18110,AKAP13,ionradiation,"Gamma Ray",1997,9174049,9174049_7,Oncogene,8.459
18045,AKAP5,ionradiation,"Alpha Particle",1988,3271066,3271066_4,"Acta crystallographica. Section C, Crystal structure communications",0.326
18046,AKAP5,ionradiation,"Alpha Particle",1988,3271081,3271081_4,"Acta crystallographica. Section C, Crystal structure communications",0.326
9456,AKR1A1,ionradiation,"Beta Particle",1994,7513799,7513799_2,"Mutation research",3.68
9460,AKR1A1,ionradiation,"Gamma Ray",1991,1807973,1807973_2,"European biophysics journal : EBJ",2.219
9458,AKR1A1,ionradiation,"Gamma Ray",1985,2933117,2933117_2,"The British journal of radiology",2.026
9459,AKR1A1,ionradiation,"Gamma Ray",1995,7766625,7766625_2,Biochemistry,3.015
9457,AKR1A1,ionradiation,"Gamma Ray",1996,8917454,8917454_2,"European journal of biochemistry",0
18726,AKR1C3,ionradiation,"Radiation, Ionizing",2008,18710941,18710941_5,"Molecular and cellular biology",4.777
18724,AKR1C3,ionradiation,"Radiation, Ionizing",2008,18710941,18710941_6,"Molecular and cellular biology",4.777
18723,AKR1C3,ionradiation,"Radiation, Ionizing",2014,25419901,25419901_1,"PloS one",3.234
18725,AKR1C3,ionradiation,"Radiation, Ionizing",2014,25419901,25419901_4,"PloS one",3.234
18504,AKT1,ionradiation,"Gamma Ray",2002,12480711,12480711_3,Blood,10.452
18506,AKT1,ionradiation,"Gamma Ray",2004,15546863,15546863_9,"The Journal of biological chemistry",4.573
18501,AKT1,ionradiation,"Gamma Ray",2008,19031317,19031317_1,"Free radical research",0
18499,AKT1,ionradiation,"Gamma Ray",2008,19031317,19031317_3,"Free radical research",0
18498,AKT1,ionradiation,"Gamma Ray",2008,19031317,19031317_7,"Free radical research",0
18507,AKT1,ionradiation,"Gamma Ray",2009,19252741,19252741_7,"PloS one",3.234
18502,AKT1,ionradiation,"Gamma Ray",2009,19252741,19252741_8,"PloS one",3.234
18508,AKT1,ionradiation,"Gamma Ray",2010,20682768,20682768_7,"The Journal of biological chemistry",4.573
18503,AKT1,ionradiation,"Gamma Ray",2012,22280355,22280355_7,"Current molecular medicine",3.621
18505,AKT1,ionradiation,"Gamma Ray",2015,25758356,25758356_10,"Molecular and cellular biochemistry",2.393
18500,AKT1,ionradiation,"Gamma Ray",1983,6305878,6305878_12,"Health physics",1.271
18483,AKT1,ionradiation,"Radiation, Ionizing",2002,11850850,11850850_4,Oncogene,8.459
18433,AKT1,ionradiation,"Radiation, Ionizing",2002,12037685,12037685_1,Oncogene,8.459
18479,AKT1,ionradiation,"Radiation, Ionizing",2002,12037685,12037685_2,Oncogene,8.459
18436,AKT1,ionradiation,"Radiation, Ionizing",2002,12037685,12037685_7,Oncogene,8.459
18421,AKT1,ionradiation,"Radiation, Ionizing",2002,12037685,12037685_9,Oncogene,8.459
18478,AKT1,ionradiation,"Radiation, Ionizing",2002,12210737,12210737_3,"Journal of cellular biochemistry",3.263
18463,AKT1,ionradiation,"Radiation, Ionizing",2003,12700279,12700279_4,"Molecular cancer therapeutics",5.683
18458,AKT1,ionradiation,"Radiation, Ionizing",2003,12970779,12970779_1,Leukemia,10.431
18415,AKT1,ionradiation,"Radiation, Ionizing",2003,12970779,12970779_10,Leukemia,10.431
18468,AKT1,ionradiation,"Radiation, Ionizing",2003,12970779,12970779_9,Leukemia,10.431
18416,AKT1,ionradiation,"Radiation, Ionizing",2004,15332996,15332996_1,"Radiation research",2.911
18459,AKT1,ionradiation,"Radiation, Ionizing",2005,16166302,16166302_4,"Cancer research",9.329
18487,AKT1,ionradiation,"Radiation, Ionizing",2005,16168102,16168102_7,"Breast cancer research : BCR",0
18441,AKT1,ionradiation,"Radiation, Ionizing",2005,16287069,16287069_1,"International journal of cancer",5.085
18470,AKT1,ionradiation,"Radiation, Ionizing",2005,16287069,16287069_4,"International journal of cancer",5.085
18461,AKT1,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_14,"The Journal of biological chemistry",4.573
18451,AKT1,ionradiation,"Radiation, Ionizing",2006,16410245,16410245_4,"The Journal of biological chemistry",4.573
18495,AKT1,ionradiation,"Radiation, Ionizing",2006,16489037,16489037_12,"Cancer research",9.329
18426,AKT1,ionradiation,"Radiation, Ionizing",2006,16489037,16489037_4,"Cancer research",9.329
18460,AKT1,ionradiation,"Radiation, Ionizing",2006,16489037,16489037_6,"Cancer research",9.329
18445,AKT1,ionradiation,"Radiation, Ionizing",2006,16763066,16763066_6,Endocrinology,4.503
18423,AKT1,ionradiation,"Radiation, Ionizing",2007,17699110,17699110_6,"Molecular cancer research : MCR",4.38
18412,AKT1,ionradiation,"Radiation, Ionizing",2007,17947465,17947465_11,"Clinical cancer research : an official journal of the American Association for Cancer Research",8.722
18435,AKT1,ionradiation,"Radiation, Ionizing",2008,18182859,18182859_11,"Molecules and cells",2.09
18414,AKT1,ionradiation,"Radiation, Ionizing",2008,18182859,18182859_12,"Molecules and cells",2.09
18456,AKT1,ionradiation,"Radiation, Ionizing",2008,18182859,18182859_13,"Molecules and cells",2.09
18444,AKT1,ionradiation,"Radiation, Ionizing",2008,18182859,18182859_9,"Molecules and cells",2.09
18431,AKT1,ionradiation,"Radiation, Ionizing",2008,18243662,18243662_6,"Cellular signalling",4.315
18474,AKT1,ionradiation,"Radiation, Ionizing",2008,18374229,18374229_1,"International journal of radiation oncology, biology, physics",4.258
18447,AKT1,ionradiation,"Radiation, Ionizing",2008,19074832,19074832_1,"Molecular cancer research : MCR",4.38
18428,AKT1,ionradiation,"Radiation, Ionizing",2008,19074832,19074832_5,"Molecular cancer research : MCR",4.38
18418,AKT1,ionradiation,"Radiation, Ionizing",2009,19398948,19398948_5,Oncogene,8.459
18469,AKT1,ionradiation,"Radiation, Ionizing",2009,19615784,19615784_1,"European journal of cell biology",3.825
18488,AKT1,ionradiation,"Radiation, Ionizing",2009,19615784,19615784_2,"European journal of cell biology",3.825
18432,AKT1,ionradiation,"Radiation, Ionizing",2009,19615784,19615784_4,"European journal of cell biology",3.825
18446,AKT1,ionradiation,"Radiation, Ionizing",2009,19615784,19615784_6,"European journal of cell biology",3.825
18465,AKT1,ionradiation,"Radiation, Ionizing",2009,19853943,19853943_5,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
18430,AKT1,ionradiation,"Radiation, Ionizing",2009,19875824,19875824_1,"The Biological bulletin",1.638
18437,AKT1,ionradiation,"Radiation, Ionizing",2009,19875824,19875824_7,"The Biological bulletin",1.638
18475,AKT1,ionradiation,"Radiation, Ionizing",2009,20018949,20018949_8,"American journal of physiology. Cell physiology",3.78
18467,AKT1,ionradiation,"Radiation, Ionizing",2010,20103602,20103602_1,"Molecular cancer therapeutics",5.683
18420,AKT1,ionradiation,"Radiation, Ionizing",2010,20133717,20133717_8,"Proceedings of the National Academy of Sciences of the United States of America",9.674
18419,AKT1,ionradiation,"Radiation, Ionizing",2010,20133717,20133717_9,"Proceedings of the National Academy of Sciences of the United States of America",9.674
18482,AKT1,ionradiation,"Radiation, Ionizing",2010,20347166,20347166_1,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
18471,AKT1,ionradiation,"Radiation, Ionizing",2010,20347166,20347166_7,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
18448,AKT1,ionradiation,"Radiation, Ionizing",2010,20406894,20406894_3,Neuro-oncology,5.562
18476,AKT1,ionradiation,"Radiation, Ionizing",2010,20530873,20530873_6,"The Journal of clinical investigation",13.215
18486,AKT1,ionradiation,"Radiation, Ionizing",2010,20677905,20677905_7,"International journal of radiation biology",1.687
18473,AKT1,ionradiation,"Radiation, Ionizing",2010,20682768,20682768_1,"The Journal of biological chemistry",4.573
18492,AKT1,ionradiation,"Radiation, Ionizing",2010,20682768,20682768_11,"The Journal of biological chemistry",4.573
18466,AKT1,ionradiation,"Radiation, Ionizing",2010,20682768,20682768_3,"The Journal of biological chemistry",4.573
18454,AKT1,ionradiation,"Radiation, Ionizing",2010,20682768,20682768_6,"The Journal of biological chemistry",4.573
18497,AKT1,ionradiation,"Radiation, Ionizing",2010,21072054,21072054_2,"Cell death and differentiation",8.184
18413,AKT1,ionradiation,"Radiation, Ionizing",2010,21080918,21080918_1,"Radiation oncology (London, England)",2.546
18442,AKT1,ionradiation,"Radiation, Ionizing",2010,21080918,21080918_5,"Radiation oncology (London, England)",2.546
18455,AKT1,ionradiation,"Radiation, Ionizing",2011,21333377,21333377_1,"European journal of cell biology",3.825
18425,AKT1,ionradiation,"Radiation, Ionizing",2011,21333377,21333377_9,"European journal of cell biology",3.825
18443,AKT1,ionradiation,"Radiation, Ionizing",2011,21494847,21494847_7,"Cellular oncology (Dordrecht)",3.032
18429,AKT1,ionradiation,"Radiation, Ionizing",2011,21623170,21623170_3,"Cell cycle (Georgetown, Tex.)",0
18464,AKT1,ionradiation,"Radiation, Ionizing",2011,21649580,21649580_12,"Current medicinal chemistry",3.853
18427,AKT1,ionradiation,"Radiation, Ionizing",2011,21723633,21723633_1,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
18450,AKT1,ionradiation,"Radiation, Ionizing",2011,21723633,21723633_2,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology",4.363
18438,AKT1,ionradiation,"Radiation, Ionizing",2011,21771908,21771908_8,"Cancer research",9.329
18493,AKT1,ionradiation,"Radiation, Ionizing",2011,21879255,21879255_13,"International journal of oncology",3.025
18480,AKT1,ionradiation,"Radiation, Ionizing",2011,22029423,22029423_5,"Radiation oncology (London, England)",2.546
18434,AKT1,ionradiation,"Radiation, Ionizing",2012,22302684,22302684_5,"Head &amp; neck",2.641
18494,AKT1,ionradiation,"Radiation, Ionizing",2012,22381906,22381906_1,"International journal of radiation oncology, biology, physics",4.258
18452,AKT1,ionradiation,"Radiation, Ionizing",2012,22596249,22596249_7,"Molecular cancer research : MCR",4.38
18440,AKT1,ionradiation,"Radiation, Ionizing",2012,22607554,22607554_1,"Radiation oncology (London, England)",2.546
18424,AKT1,ionradiation,"Radiation, Ionizing",2013,23519127,23519127_3,"Cell death &amp; disease",5.014
18484,AKT1,ionradiation,"Radiation, Ionizing",2013,23519127,23519127_7,"Cell death &amp; disease",5.014
18496,AKT1,ionradiation,"Radiation, Ionizing",2013,23603894,23603894_5,"Journal of pharmacological sciences",2.36
18490,AKT1,ionradiation,"Radiation, Ionizing",2013,23632475,23632475_9,"British journal of cancer",4.836
18449,AKT1,ionradiation,"Radiation, Ionizing",2013,23762398,23762398_9,"PloS one",3.234
18457,AKT1,ionradiation,"Radiation, Ionizing",2013,24338765,24338765_8,"Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine",3.611
18472,AKT1,ionradiation,"Radiation, Ionizing",2014,24786604,24786604_5,"British journal of cancer",4.836
18485,AKT1,ionradiation,"Radiation, Ionizing",2014,24786604,24786604_8,"British journal of cancer",4.836
18422,AKT1,ionradiation,"Radiation, Ionizing",2014,24804226,24804226_4,"BioMed research international",0
18411,AKT1,ionradiation,"Radiation, Ionizing",2014,25071014,25071014_9,Oncotarget,6.359
18462,AKT1,ionradiation,"Radiation, Ionizing",2014,25444918,25444918_6,"Cancer letters",5.621
18453,AKT1,ionradiation,"Radiation, Ionizing",2015,25758356,25758356_3,"Molecular and cellular biochemistry",2.393
18477,AKT1,ionradiation,"Radiation, Ionizing",2015,25961449,25961449_6,"The Journal of clinical investigation",13.215
18489,AKT1,ionradiation,"Radiation, Ionizing",2015,26000878,26000878_1,"PloS one",3.234
18481,AKT1,ionradiation,"Radiation, Ionizing",2015,26173079,26173079_1,"PloS one",3.234
18491,AKT1,ionradiation,"Radiation, Ionizing",2015,26192967,26192967_11,"Seminars in cancer biology",9.33
18439,AKT1,ionradiation,"Radiation, Ionizing",2015,26362471,26362471_1,"European journal of cell biology",3.825
18417,AKT1,ionradiation,"Radiation, Ionizing",2015,26362471,26362471_11,"European journal of cell biology",3.825
17877,AKT1S1,ionradiation,"Alpha Particle",2000,10851740,10851740_2,"Arhiv za higijenu rada i toksikologiju",0.932
17876,AKT1S1,ionradiation,"Alpha Particle",2001,11403330,11403330_2,"Alzheimer disease and associated disorders",2.44
17875,AKT1S1,ionradiation,"Beta Particle",2000,10851740,10851740_2,"Arhiv za higijenu rada i toksikologiju",0.932
17874,AKT1S1,ionradiation,"Beta Particle",2001,11403330,11403330_2,"Alzheimer disease and associated disorders",2.44
17873,AKT1S1,ionradiation,"Beta Particle",2011,22933948,22933948_8,"Radiology and oncology",1.912
17883,AKT1S1,ionradiation,"Gamma Ray",1999,10411108,10411108_6,"Clinical &amp; experimental metastasis",3.491
17880,AKT1S1,ionradiation,"Gamma Ray",2003,12786427,12786427_5,"Physical review. E, Statistical, nonlinear, and soft matter physics",2.288
17884,AKT1S1,ionradiation,"Gamma Ray",2010,20360067,20360067_2,"Science (New York, N.Y.)",33.611
17885,AKT1S1,ionradiation,"Gamma Ray",2010,20360067,20360067_3,"Science (New York, N.Y.)",33.611
17882,AKT1S1,ionradiation,"Gamma Ray",2010,20360067,20360067_4,"Science (New York, N.Y.)",33.611
17879,AKT1S1,ionradiation,"Gamma Ray",2010,20360067,20360067_5,"Science (New York, N.Y.)",33.611
17881,AKT1S1,ionradiation,"Gamma Ray",2010,20360067,20360067_6,"Science (New York, N.Y.)",33.611
17878,AKT1S1,ionradiation,"Gamma Ray",2011,22933948,22933948_6,"Radiology and oncology",1.912
17887,AKT1S1,ionradiation,"Gamma Ray",2014,24777651,24777651_6,"Annals of nuclear medicine",1.677
17886,AKT1S1,ionradiation,"Gamma Ray",1985,3978974,3978974_2,"Clinical nuclear medicine",3.931
17872,AKT1S1,ionradiation,"Radiation, Ionizing",1997,9007876,9007876_4,Neurosurgery,3.62
9244,ALAS2,ionradiation,"Gamma Ray",2012,22439601,22439601_4,"Radiation research",2.911
